Date,Year,month,Reservoir A,Storage Change,Storage Gain,Moving Max from Start Date,Initial Collection to Storage,Forward 30-day Moving Minimum,Positive Delta S,Refill Collection,Total Collection to Storage,Regulatory Collection to Storage,Storage Loss,Cumulative Initial Collection Between Reg Collections,Remaining Cumulative Reg Collection,WD,WD from Storage,Regulatory WD
2023-10-22,2023,10,171960,120.0,120.0,209950,0.0,169480.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0
2023-10-23,2023,10,171900,-60.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-60.0,0.0,120.0,0.0,0.0,-60.0
2023-10-24,2023,10,171700,-200.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-200.0,0.0,60.0,-140.0,-140.0,-60.0
2023-10-25,2023,10,171580,-120.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-120.0,-120.0,0.0
2023-10-26,2023,10,171520,-60.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-60.0,-60.0,0.0
2023-10-27,2023,10,171370,-150.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,-150.0,-150.0,0.0
2023-10-28,2023,10,171270,-100.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-100.0,-100.0,0.0
2023-10-29,2023,10,171030,-240.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,-240.0,-240.0,0.0
2023-10-30,2023,10,171010,-20.0,0.0,209950,0.0,169480.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,-20.0,0.0
2023-10-31,2023,10,170580,-430.0,0.0,209950,0.0,169160.0,0.0,0.0,0.0,0.0,-430.0,0.0,0.0,-430.0,-430.0,0.0
2023-11-01,2023,11,169990,-590.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-590.0,0.0,0.0,-590.0,-590.0,0.0
2023-11-02,2023,11,169590,-400.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0,-400.0,-400.0,0.0
2023-11-03,2023,11,169790,200.0,200.0,209950,0.0,168710.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0
2023-11-04,2023,11,169570,-220.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-220.0,0.0,200.0,-20.0,-20.0,-200.0
2023-11-05,2023,11,169480,-90.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-90.0,0.0,0.0,-90.0,-90.0,0.0
2023-11-06,2023,11,169620,140.0,140.0,209950,0.0,168710.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,0.0
2023-11-07,2023,11,169690,70.0,70.0,209950,0.0,168710.0,0.0,0.0,0.0,70.0,0.0,0.0,210.0,0.0,0.0,0.0
2023-11-08,2023,11,169680,-10.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-10.0,0.0,210.0,0.0,0.0,-10.0
2023-11-09,2023,11,169770,90.0,90.0,209950,0.0,168710.0,0.0,0.0,0.0,90.0,0.0,0.0,290.0,0.0,0.0,0.0
2023-11-10,2023,11,169850,80.0,80.0,209950,0.0,168710.0,0.0,0.0,0.0,80.0,0.0,0.0,370.0,0.0,0.0,0.0
2023-11-11,2023,11,169700,-150.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-150.0,0.0,370.0,0.0,0.0,-150.0
2023-11-12,2023,11,169480,-220.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-220.0,0.0,220.0,0.0,0.0,-220.0
2023-11-13,2023,11,169520,40.0,40.0,209950,0.0,168710.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2023-11-14,2023,11,169580,60.0,60.0,209950,0.0,168710.0,0.0,0.0,0.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0
2023-11-15,2023,11,169600,20.0,20.0,209950,0.0,168710.0,0.0,0.0,0.0,20.0,0.0,0.0,120.0,0.0,0.0,0.0
2023-11-16,2023,11,169680,80.0,80.0,209950,0.0,168710.0,0.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0
2023-11-17,2023,11,169760,80.0,80.0,209950,0.0,168710.0,0.0,0.0,0.0,80.0,0.0,0.0,280.0,0.0,0.0,0.0
2023-11-18,2023,11,169860,100.0,100.0,209950,0.0,168710.0,0.0,0.0,0.0,100.0,0.0,0.0,380.0,0.0,0.0,0.0
2023-11-19,2023,11,170120,260.0,260.0,209950,0.0,168710.0,0.0,0.0,0.0,260.0,0.0,0.0,640.0,0.0,0.0,0.0
2023-11-20,2023,11,170670,550.0,550.0,209950,0.0,168710.0,0.0,0.0,0.0,550.0,0.0,0.0,1190.0,0.0,0.0,0.0
2023-11-21,2023,11,171020,350.0,350.0,209950,0.0,168710.0,0.0,0.0,0.0,350.0,0.0,0.0,1540.0,0.0,0.0,0.0
2023-11-22,2023,11,171240,220.0,220.0,209950,0.0,168710.0,0.0,0.0,0.0,220.0,0.0,0.0,1760.0,0.0,0.0,0.0
2023-11-23,2023,11,171360,120.0,120.0,209950,0.0,168710.0,0.0,0.0,0.0,120.0,0.0,0.0,1880.0,0.0,0.0,0.0
2023-11-24,2023,11,171480,120.0,120.0,209950,0.0,168710.0,0.0,0.0,0.0,120.0,0.0,0.0,2000.0,0.0,0.0,0.0
2023-11-25,2023,11,171600,120.0,120.0,209950,0.0,168710.0,0.0,0.0,0.0,120.0,0.0,0.0,2120.0,0.0,0.0,0.0
2023-11-26,2023,11,171280,-320.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-320.0,0.0,2120.0,0.0,0.0,-320.0
2023-11-27,2023,11,170490,-790.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-790.0,0.0,1800.0,0.0,0.0,-790.0
2023-11-28,2023,11,169880,-610.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-610.0,0.0,1010.0,0.0,0.0,-610.0
2023-11-29,2023,11,169160,-720.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-720.0,0.0,400.0,-320.0,-320.0,-400.0
2023-11-30,2023,11,168710,-450.0,0.0,209950,0.0,168710.0,0.0,0.0,0.0,0.0,-450.0,0.0,0.0,-450.0,-450.0,0.0
2023-12-01,2023,12,168940,230.0,230.0,209950,0.0,168940.0,230.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-02,2023,12,169220,280.0,280.0,209950,0.0,169220.0,280.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,2023,12,169450,230.0,230.0,209950,0.0,169450.0,230.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,2023,12,169790,340.0,340.0,209950,0.0,169790.0,340.0,340.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,2023,12,170070,280.0,280.0,209950,0.0,170070.0,280.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,2023,12,170340,270.0,270.0,209950,0.0,170340.0,270.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,2023,12,170680,340.0,340.0,209950,0.0,170680.0,340.0,340.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,2023,12,171090,410.0,410.0,209950,0.0,171090.0,410.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-09,2023,12,171510,420.0,420.0,209950,0.0,171510.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,2023,12,171890,380.0,380.0,209950,0.0,171890.0,380.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,2023,12,172210,320.0,320.0,209950,0.0,172210.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,2023,12,172430,220.0,220.0,209950,0.0,172430.0,220.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,2023,12,172490,60.0,60.0,209950,0.0,172490.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,2023,12,172510,20.0,20.0,209950,0.0,172510.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,2023,12,172670,160.0,160.0,209950,0.0,172670.0,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16,2023,12,172870,200.0,200.0,209950,0.0,172870.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,2023,12,173430,560.0,560.0,209950,0.0,173430.0,560.0,560.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,2023,12,173970,540.0,540.0,209950,0.0,173970.0,540.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,2023,12,174850,880.0,880.0,209950,0.0,174850.0,880.0,880.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,2023,12,175840,990.0,990.0,209950,0.0,175840.0,990.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,2023,12,176690,850.0,850.0,209950,0.0,175870.0,30.0,30.0,30.0,820.0,0.0,0.0,820.0,0.0,0.0,0.0
2023-12-22,2023,12,177020,330.0,330.0,209950,0.0,175870.0,0.0,0.0,0.0,330.0,0.0,0.0,1150.0,0.0,0.0,0.0
2023-12-23,2023,12,176850,-170.0,0.0,209950,0.0,175870.0,0.0,0.0,0.0,0.0,-170.0,0.0,1150.0,0.0,0.0,-170.0
2023-12-24,2023,12,176920,70.0,70.0,209950,0.0,175870.0,0.0,0.0,0.0,70.0,0.0,0.0,1050.0,0.0,0.0,0.0
2023-12-25,2023,12,176690,-230.0,0.0,209950,0.0,175870.0,0.0,0.0,0.0,0.0,-230.0,0.0,1050.0,0.0,0.0,-230.0
2023-12-26,2023,12,176530,-160.0,0.0,209950,0.0,175870.0,0.0,0.0,0.0,0.0,-160.0,0.0,820.0,0.0,0.0,-160.0
2023-12-27,2023,12,176410,-120.0,0.0,209950,0.0,175870.0,0.0,0.0,0.0,0.0,-120.0,0.0,660.0,0.0,0.0,-120.0
2023-12-28,2023,12,176310,-100.0,0.0,209950,0.0,175870.0,0.0,0.0,0.0,0.0,-100.0,0.0,540.0,0.0,0.0,-100.0
2023-12-29,2023,12,176370,60.0,60.0,209950,0.0,175870.0,0.0,0.0,0.0,60.0,0.0,0.0,500.0,0.0,0.0,0.0
2023-12-30,2023,12,176490,120.0,120.0,209950,0.0,175870.0,0.0,0.0,0.0,120.0,0.0,0.0,620.0,0.0,0.0,0.0
2023-12-31,2023,12,176590,100.0,100.0,209950,0.0,175080.0,0.0,0.0,0.0,100.0,0.0,0.0,720.0,0.0,0.0,0.0
2024-01-01,2024,1,176530,-60.0,0.0,209950,0.0,174540.0,0.0,0.0,0.0,0.0,-60.0,0.0,720.0,0.0,0.0,-60.0
2024-01-02,2024,1,176760,230.0,230.0,209950,0.0,173880.0,0.0,0.0,0.0,230.0,0.0,0.0,890.0,0.0,0.0,0.0
2024-01-03,2024,1,176880,120.0,120.0,209950,0.0,173880.0,0.0,0.0,0.0,120.0,0.0,0.0,1010.0,0.0,0.0,0.0
2024-01-04,2024,1,176920,40.0,40.0,209950,0.0,173880.0,0.0,0.0,0.0,40.0,0.0,0.0,1050.0,0.0,0.0,0.0
2024-01-05,2024,1,176900,-20.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-20.0,0.0,1050.0,0.0,0.0,-20.0
2024-01-06,2024,1,177020,120.0,120.0,209950,0.0,173880.0,0.0,0.0,0.0,120.0,0.0,0.0,1150.0,0.0,0.0,0.0
2024-01-07,2024,1,176780,-240.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-240.0,0.0,1150.0,0.0,0.0,-240.0
2024-01-08,2024,1,176540,-240.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-240.0,0.0,910.0,0.0,0.0,-240.0
2024-01-09,2024,1,176320,-220.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-220.0,0.0,670.0,0.0,0.0,-220.0
2024-01-10,2024,1,176050,-270.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-270.0,0.0,450.0,0.0,0.0,-270.0
2024-01-11,2024,1,176210,160.0,160.0,209950,0.0,173880.0,0.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0.0
2024-01-12,2024,1,176050,-160.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-160.0,0.0,340.0,0.0,0.0,-160.0
2024-01-13,2024,1,175870,-180.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-180.0,0.0,180.0,0.0,0.0,-180.0
2024-01-14,2024,1,175990,120.0,120.0,209950,0.0,173880.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0
2024-01-15,2024,1,176130,140.0,140.0,209950,0.0,173880.0,0.0,0.0,0.0,140.0,0.0,0.0,260.0,0.0,0.0,0.0
2024-01-16,2024,1,176150,20.0,20.0,209950,0.0,173880.0,0.0,0.0,0.0,20.0,0.0,0.0,280.0,0.0,0.0,0.0
2024-01-17,2024,1,176320,170.0,170.0,209950,0.0,173880.0,0.0,0.0,0.0,170.0,0.0,0.0,450.0,0.0,0.0,0.0
2024-01-18,2024,1,176520,200.0,200.0,209950,0.0,173880.0,0.0,0.0,0.0,200.0,0.0,0.0,650.0,0.0,0.0,0.0
2024-01-19,2024,1,176700,180.0,180.0,209950,0.0,173880.0,0.0,0.0,0.0,180.0,0.0,0.0,830.0,0.0,0.0,0.0
2024-01-20,2024,1,176920,220.0,220.0,209950,0.0,173880.0,0.0,0.0,0.0,220.0,0.0,0.0,1050.0,0.0,0.0,0.0
2024-01-21,2024,1,177090,170.0,170.0,209950,0.0,173880.0,0.0,0.0,0.0,170.0,0.0,0.0,1220.0,0.0,0.0,0.0
2024-01-22,2024,1,178070,980.0,980.0,209950,0.0,173880.0,0.0,0.0,0.0,980.0,0.0,0.0,2200.0,0.0,0.0,0.0
2024-01-23,2024,1,178600,530.0,530.0,209950,0.0,173880.0,0.0,0.0,0.0,530.0,0.0,0.0,2730.0,0.0,0.0,0.0
2024-01-24,2024,1,178150,-450.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-450.0,0.0,2730.0,0.0,0.0,-450.0
2024-01-25,2024,1,177580,-570.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-570.0,0.0,2280.0,0.0,0.0,-570.0
2024-01-26,2024,1,177470,-110.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-110.0,0.0,1710.0,0.0,0.0,-110.0
2024-01-27,2024,1,176820,-650.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-650.0,0.0,1600.0,0.0,0.0,-650.0
2024-01-28,2024,1,175950,-870.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-870.0,0.0,950.0,0.0,0.0,-870.0
2024-01-29,2024,1,175080,-870.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-870.0,0.0,80.0,-790.0,-790.0,-80.0
2024-01-30,2024,1,174540,-540.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-540.0,0.0,0.0,-540.0,-540.0,0.0
2024-01-31,2024,1,173880,-660.0,0.0,209950,0.0,173880.0,0.0,0.0,0.0,0.0,-660.0,0.0,0.0,-660.0,-660.0,0.0
2024-02-01,2024,2,174300,420.0,420.0,209950,0.0,174300.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,2024,2,175310,1010.0,1010.0,209950,0.0,175310.0,1010.0,1010.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03,2024,2,175770,460.0,460.0,209950,0.0,175390.0,80.0,80.0,80.0,380.0,0.0,0.0,380.0,0.0,0.0,0.0
2024-02-04,2024,2,175990,220.0,220.0,209950,0.0,175390.0,0.0,0.0,0.0,220.0,0.0,0.0,600.0,0.0,0.0,0.0
2024-02-05,2024,2,176150,160.0,160.0,209950,0.0,175390.0,0.0,0.0,0.0,160.0,0.0,0.0,760.0,0.0,0.0,0.0
2024-02-06,2024,2,175910,-240.0,0.0,209950,0.0,175390.0,0.0,0.0,0.0,0.0,-240.0,0.0,760.0,0.0,0.0,-240.0
2024-02-07,2024,2,175850,-60.0,0.0,209950,0.0,175390.0,0.0,0.0,0.0,0.0,-60.0,0.0,520.0,0.0,0.0,-60.0
2024-02-08,2024,2,175550,-300.0,0.0,209950,0.0,175390.0,0.0,0.0,0.0,0.0,-300.0,0.0,460.0,0.0,0.0,-300.0
2024-02-09,2024,2,175730,180.0,180.0,209950,0.0,175390.0,0.0,0.0,0.0,180.0,0.0,0.0,340.0,0.0,0.0,0.0
2024-02-10,2024,2,175730,0.0,0.0,209950,0.0,175390.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0
2024-02-11,2024,2,175630,-100.0,0.0,209950,0.0,175390.0,0.0,0.0,0.0,0.0,-100.0,0.0,340.0,0.0,0.0,-100.0
2024-02-12,2024,2,175570,-60.0,0.0,209950,0.0,175390.0,0.0,0.0,0.0,0.0,-60.0,0.0,240.0,0.0,0.0,-60.0
2024-02-13,2024,2,175530,-40.0,0.0,209950,0.0,175390.0,0.0,0.0,0.0,0.0,-40.0,0.0,180.0,0.0,0.0,-40.0
2024-02-14,2024,2,175610,80.0,80.0,209950,0.0,174860.0,0.0,0.0,0.0,80.0,0.0,0.0,220.0,0.0,0.0,0.0
2024-02-15,2024,2,175730,120.0,120.0,209950,0.0,174620.0,0.0,0.0,0.0,120.0,0.0,0.0,340.0,0.0,0.0,0.0
2024-02-16,2024,2,175890,160.0,160.0,209950,0.0,174060.0,0.0,0.0,0.0,160.0,0.0,0.0,500.0,0.0,0.0,0.0
2024-02-17,2024,2,175950,60.0,60.0,209950,0.0,173500.0,0.0,0.0,0.0,60.0,0.0,0.0,560.0,0.0,0.0,0.0
2024-02-18,2024,2,175390,-560.0,0.0,209950,0.0,173200.0,0.0,0.0,0.0,0.0,-560.0,0.0,560.0,0.0,0.0,-560.0
2024-02-19,2024,2,176320,930.0,930.0,209950,0.0,172920.0,0.0,0.0,0.0,930.0,0.0,0.0,930.0,0.0,0.0,0.0
2024-02-20,2024,2,177680,1360.0,1360.0,209950,0.0,172740.0,0.0,0.0,0.0,1360.0,0.0,0.0,2290.0,0.0,0.0,0.0
2024-02-21,2024,2,178800,1120.0,1120.0,209950,0.0,172700.0,0.0,0.0,0.0,1120.0,0.0,0.0,3410.0,0.0,0.0,0.0
2024-02-22,2024,2,179270,470.0,470.0,209950,0.0,172700.0,0.0,0.0,0.0,470.0,0.0,0.0,3880.0,0.0,0.0,0.0
2024-02-23,2024,2,179350,80.0,80.0,209950,0.0,172700.0,0.0,0.0,0.0,80.0,0.0,0.0,3960.0,0.0,0.0,0.0
2024-02-24,2024,2,179190,-160.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-160.0,0.0,3960.0,0.0,0.0,-160.0
2024-02-25,2024,2,178860,-330.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-330.0,0.0,3800.0,0.0,0.0,-330.0
2024-02-26,2024,2,178430,-430.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-430.0,0.0,3470.0,0.0,0.0,-430.0
2024-02-27,2024,2,177740,-690.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-690.0,0.0,3040.0,0.0,0.0,-690.0
2024-02-28,2024,2,177230,-510.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-510.0,0.0,2350.0,0.0,0.0,-510.0
2024-02-29,2024,2,176800,-430.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-430.0,0.0,1840.0,0.0,0.0,-430.0
2024-03-01,2024,3,178410,1610.0,1610.0,209950,0.0,172700.0,0.0,0.0,0.0,1610.0,0.0,0.0,3020.0,0.0,0.0,0.0
2024-03-02,2024,3,181520,3110.0,3110.0,209950,0.0,172700.0,0.0,0.0,0.0,3110.0,0.0,0.0,6130.0,0.0,0.0,0.0
2024-03-03,2024,3,183580,2060.0,2060.0,209950,0.0,172700.0,0.0,0.0,0.0,2060.0,0.0,0.0,8190.0,0.0,0.0,0.0
2024-03-04,2024,3,184040,460.0,460.0,209950,0.0,172700.0,0.0,0.0,0.0,460.0,0.0,0.0,8650.0,0.0,0.0,0.0
2024-03-05,2024,3,183490,-550.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-550.0,0.0,8650.0,0.0,0.0,-550.0
2024-03-06,2024,3,182700,-790.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-790.0,0.0,8100.0,0.0,0.0,-790.0
2024-03-07,2024,3,182020,-680.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-680.0,0.0,7310.0,0.0,0.0,-680.0
2024-03-08,2024,3,181290,-730.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-730.0,0.0,6630.0,0.0,0.0,-730.0
2024-03-09,2024,3,180450,-840.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-840.0,0.0,5900.0,0.0,0.0,-840.0
2024-03-10,2024,3,179400,-1050.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-1050.0,0.0,5060.0,0.0,0.0,-1050.0
2024-03-11,2024,3,178210,-1190.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-1190.0,0.0,4010.0,0.0,0.0,-1190.0
2024-03-12,2024,3,177090,-1120.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-1120.0,0.0,2820.0,0.0,0.0,-1120.0
2024-03-13,2024,3,176010,-1080.0,0.0,209950,0.0,172700.0,0.0,0.0,0.0,0.0,-1080.0,0.0,1700.0,0.0,0.0,-1080.0
2024-03-14,2024,3,174860,-1150.0,0.0,209950,0.0,172560.0,0.0,0.0,0.0,0.0,-1150.0,0.0,620.0,-530.0,-530.0,-620.0
2024-03-15,2024,3,174620,-240.0,0.0,209950,0.0,172080.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,-240.0,-240.0,0.0
2024-03-16,2024,3,174060,-560.0,0.0,209950,0.0,171430.0,0.0,0.0,0.0,0.0,-560.0,0.0,0.0,-560.0,-560.0,0.0
2024-03-17,2024,3,173500,-560.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-560.0,0.0,0.0,-560.0,-560.0,0.0
2024-03-18,2024,3,173200,-300.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,-300.0,-300.0,0.0
2024-03-19,2024,3,172920,-280.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-280.0,0.0,0.0,-280.0,-280.0,0.0
2024-03-20,2024,3,172740,-180.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-180.0,0.0,0.0,-180.0,-180.0,0.0
2024-03-21,2024,3,172700,-40.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,0.0
2024-03-22,2024,3,172860,160.0,160.0,209950,0.0,170640.0,0.0,0.0,0.0,160.0,0.0,0.0,160.0,0.0,0.0,0.0
2024-03-23,2024,3,173880,1020.0,1020.0,209950,0.0,170640.0,0.0,0.0,0.0,1020.0,0.0,0.0,1180.0,0.0,0.0,0.0
2024-03-24,2024,3,175170,1290.0,1290.0,209950,0.0,170640.0,0.0,0.0,0.0,1290.0,0.0,0.0,2470.0,0.0,0.0,0.0
2024-03-25,2024,3,175730,560.0,560.0,209950,0.0,170640.0,0.0,0.0,0.0,560.0,0.0,0.0,3030.0,0.0,0.0,0.0
2024-03-26,2024,3,176010,280.0,280.0,209950,0.0,170640.0,0.0,0.0,0.0,280.0,0.0,0.0,3310.0,0.0,0.0,0.0
2024-03-27,2024,3,176050,40.0,40.0,209950,0.0,170640.0,0.0,0.0,0.0,40.0,0.0,0.0,3350.0,0.0,0.0,0.0
2024-03-28,2024,3,176440,390.0,390.0,209950,0.0,170640.0,0.0,0.0,0.0,390.0,0.0,0.0,3740.0,0.0,0.0,0.0
2024-03-29,2024,3,176900,460.0,460.0,209950,0.0,170640.0,0.0,0.0,0.0,460.0,0.0,0.0,4200.0,0.0,0.0,0.0
2024-03-30,2024,3,177330,430.0,430.0,209950,0.0,170640.0,0.0,0.0,0.0,430.0,0.0,0.0,4630.0,0.0,0.0,0.0
2024-03-31,2024,3,177390,60.0,60.0,209950,0.0,170640.0,0.0,0.0,0.0,60.0,0.0,0.0,4690.0,0.0,0.0,0.0
2024-04-01,2024,4,177370,-20.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-20.0,0.0,4690.0,0.0,0.0,-20.0
2024-04-02,2024,4,177350,-20.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-20.0,0.0,4670.0,0.0,0.0,-20.0
2024-04-03,2024,4,177250,-100.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-100.0,0.0,4650.0,0.0,0.0,-100.0
2024-04-04,2024,4,176800,-450.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-450.0,0.0,4550.0,0.0,0.0,-450.0
2024-04-05,2024,4,176500,-300.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-300.0,0.0,4100.0,0.0,0.0,-300.0
2024-04-06,2024,4,176260,-240.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-240.0,0.0,3800.0,0.0,0.0,-240.0
2024-04-07,2024,4,175850,-410.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-410.0,0.0,3560.0,0.0,0.0,-410.0
2024-04-08,2024,4,175730,-120.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-120.0,0.0,3150.0,0.0,0.0,-120.0
2024-04-09,2024,4,175370,-360.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-360.0,0.0,3030.0,0.0,0.0,-360.0
2024-04-10,2024,4,174320,-1050.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-1050.0,0.0,2670.0,0.0,0.0,-1050.0
2024-04-11,2024,4,173380,-940.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-940.0,0.0,1620.0,0.0,0.0,-940.0
2024-04-12,2024,4,172560,-820.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-820.0,0.0,680.0,-140.0,-140.0,-680.0
2024-04-13,2024,4,172080,-480.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-480.0,0.0,0.0,-480.0,-480.0,0.0
2024-04-14,2024,4,171430,-650.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-650.0,0.0,0.0,-650.0,-650.0,0.0
2024-04-15,2024,4,170640,-790.0,0.0,209950,0.0,170640.0,0.0,0.0,0.0,0.0,-790.0,0.0,0.0,-790.0,-790.0,0.0
2024-04-16,2024,4,170680,40.0,40.0,209950,0.0,170680.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,2024,4,171310,630.0,630.0,209950,0.0,171310.0,630.0,630.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
